,idPlanGobierno,idOrganizacionPolitica,txOrganizacionPolitica,idTipoEleccion,txTipoEleccion,idJuradoElectoral,txJuradoElectoral,txRutaCompleto,txRutaResumen,txTipoPlan,txCodExpedienteExt,idEstadoLista,txEstadoLista,nuCantidadCandidatos,txUbigeo,txDistritoElectoral,txRegion,txProvincia,txDistrito
10,24251,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/9fb42968-62d4-44cf-9622-cf495fa91842.pdf,https://mpesije.jne.gob.pe/docs/7de3f9ea-1cf1-4a0a-8298-c20ebceb8586.pdf,,ERM.2022010466,158,INSCRITO,6,10105,,AMAZONAS,CHACHAPOYAS,CHILIQUIN
11,20887,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/62cd0485-4ea0-4e5d-ae21-8f7720f880d1.pdf,https://mpesije.jne.gob.pe/docs/ed6a202c-8cee-417b-ae7e-252ebed44540.pdf,,ERM.2022016831,158,INSCRITO,6,10105,,AMAZONAS,CHACHAPOYAS,CHILIQUIN
12,18125,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/79f9a083-3ce1-48e8-a5ab-1f24f92fb7ae.pdf,https://mpesije.jne.gob.pe/docs/a3f58a4c-047b-4843-8136-b0ecafea3d4b.pdf,,ERM.2022012561,158,INSCRITO,6,10105,,AMAZONAS,CHACHAPOYAS,CHILIQUIN
13,20963,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/e070f118-bf46-479f-b684-4758513b119e.pdf,https://mpesije.jne.gob.pe/docs/b07761bc-2c5c-4c31-808b-f942dbf536db.pdf,,ERM.2022006929,158,INSCRITO,6,10105,,AMAZONAS,CHACHAPOYAS,CHILIQUIN
14,17494,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/fbfbe7f4-fcee-4f33-b821-5de164dc3bb3.pdf,https://mpesije.jne.gob.pe/docs/65bd1eae-f445-4d39-a413-42f992c1bec7.pdf,,ERM.2022011988,158,INSCRITO,6,10106,,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA
15,24336,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/ff31138b-0e86-4e30-88dd-8f0f0884b9db.pdf,https://mpesije.jne.gob.pe/docs/eecda6d5-dcf2-48ab-acae-90da068029b6.pdf,,ERM.2022010479,158,INSCRITO,6,10106,,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA
16,19856,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/239607c7-c519-412e-97a0-4396e5277c94.pdf,https://mpesije.jne.gob.pe/docs/29b6c098-4d14-461b-a523-23f850c31523.pdf,,ERM.2022017204,158,INSCRITO,6,10106,,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA
17,16973,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/68beab1e-f379-438a-83e7-6d37e565bdbe.pdf,https://mpesije.jne.gob.pe/docs/18c65810-de92-4420-96c6-c7f410965dec.pdf,,ERM.2022008573,158,INSCRITO,6,10106,,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA
18,21302,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/d99f485f-4ca1-47e1-b445-d5906fb4a9b1.pdf,https://mpesije.jne.gob.pe/docs/eb2c1252-1278-48af-a20b-f0da23e0aac1.pdf,,ERM.2022012688,158,INSCRITO,6,10106,,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA
19,17060,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/dc54a3d3-b228-4442-a5ea-244bacb20fb8.pdf,https://mpesije.jne.gob.pe/docs/267d9cc3-073b-4d38-95fb-f2b6e292aa47.pdf,,ERM.2022012597,158,INSCRITO,6,10107,,AMAZONAS,CHACHAPOYAS,GRANADA
20,20675,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/56b780ac-a138-4915-ac69-705a08eb6d5f.pdf,https://mpesije.jne.gob.pe/docs/f60d98c8-53cf-4bb6-9010-d29bbdecf0c8.pdf,,ERM.2022012725,158,INSCRITO,6,10107,,AMAZONAS,CHACHAPOYAS,GRANADA
21,17507,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/671a731c-5e1a-4495-ad24-00e8326aa2ee.pdf,https://mpesije.jne.gob.pe/docs/d1c241f5-9e18-48b9-8967-4d789c447943.pdf,,ERM.2022011238,158,INSCRITO,6,10108,,AMAZONAS,CHACHAPOYAS,HUANCAS
22,21140,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/d67811ee-33eb-475a-b009-d644793bfe7a.pdf,https://mpesije.jne.gob.pe/docs/7daf443f-8c35-4fd0-8a4f-ea28ed60f1b7.pdf,,ERM.2022010594,158,INSCRITO,6,10108,,AMAZONAS,CHACHAPOYAS,HUANCAS
23,19812,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/9c83ab7b-3e0a-4da2-8b7c-898eccea9693.pdf,https://mpesije.jne.gob.pe/docs/b1f76728-b54e-453d-9f22-a92018bf954a.pdf,,ERM.2022015505,152,IMPROCEDENTE,6,10108,,AMAZONAS,CHACHAPOYAS,HUANCAS
24,19812,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/9c83ab7b-3e0a-4da2-8b7c-898eccea9693.pdf,https://mpesije.jne.gob.pe/docs/b1f76728-b54e-453d-9f22-a92018bf954a.pdf,,ERM.2022018409,152,IMPROCEDENTE,6,10108,,AMAZONAS,CHACHAPOYAS,HUANCAS
25,16679,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/763543c6-bd0e-4550-aab0-4f625b624165.pdf,https://mpesije.jne.gob.pe/docs/e915bdb4-a035-4c4b-ab36-6af910ae912b.pdf,,ERM.2022012656,158,INSCRITO,6,10108,,AMAZONAS,CHACHAPOYAS,HUANCAS
26,27210,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/b56bcf96-cdb8-4521-94c3-6a71659d7bd9.pdf,https://mpesije.jne.gob.pe/docs/f1f8e370-4df9-4497-b805-20d5d3ce27ee.pdf,,ERM.2022012676,158,INSCRITO,6,10108,,AMAZONAS,CHACHAPOYAS,HUANCAS
27,17493,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/18c11826-51a2-440c-87b4-e18120dbe89f.pdf,https://mpesije.jne.gob.pe/docs/604a1b5c-1761-4bc9-98e9-3c7ce32644d8.pdf,,ERM.2022012063,158,INSCRITO,6,10109,,AMAZONAS,CHACHAPOYAS,LA JALCA
28,20811,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/5ed50c87-94f1-448b-bc7e-f049031a64b8.pdf,https://mpesije.jne.gob.pe/docs/a607211a-6de0-4d36-9182-83f3719249dc.pdf,,ERM.2022016869,158,INSCRITO,6,10109,,AMAZONAS,CHACHAPOYAS,LA JALCA
29,16665,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/81862ae1-092b-479b-bbea-5ca7c7c694ea.pdf,https://mpesije.jne.gob.pe/docs/f1770a3f-ace7-44cc-b53c-921360eab259.pdf,,ERM.2022012705,158,INSCRITO,6,10109,,AMAZONAS,CHACHAPOYAS,LA JALCA
30,21240,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/bbc94d2a-19cf-464d-a9f8-31c31eb9453b.pdf,https://mpesije.jne.gob.pe/docs/48f5458a-b622-4869-8c19-53a1aafcdce5.pdf,,ERM.2022012565,158,INSCRITO,6,10109,,AMAZONAS,CHACHAPOYAS,LA JALCA
31,17844,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/96ba9cf3-00bb-4b80-8795-28efeb98781f.pdf,https://mpesije.jne.gob.pe/docs/8bac22cb-6b86-4d77-a931-bf730d17666c.pdf,,ERM.2022012983,158,INSCRITO,6,10110,,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA
32,21201,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/c9cc76bc-60ea-4871-95d7-ff162683e5f4.pdf,https://mpesije.jne.gob.pe/docs/5b295095-66c4-4517-a602-e90a6c09ecd0.pdf,,ERM.2022006466,158,INSCRITO,6,10110,,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA
33,21502,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/30b52f3b-4e72-45fd-a391-80eb3f2efc38.pdf,https://mpesije.jne.gob.pe/docs/0d6d42cf-9162-4f11-b60f-3c30f496c49a.pdf,,ERM.2022017698,158,INSCRITO,6,10110,,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA
34,22254,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/6d21d3ae-356e-4516-b158-3c86afcb1766.pdf,https://mpesije.jne.gob.pe/docs/46d0b9fe-0659-4e35-a478-fdc6dc5242ce.pdf,,ERM.2022012602,158,INSCRITO,6,10110,,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA
35,22070,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/a3a42de0-fd2c-4bee-805f-42e58aa7f65c.pdf,https://mpesije.jne.gob.pe/docs/33f830a3-6641-42d1-b3f1-33968c3d9ffa.pdf,,ERM.2022010904,158,INSCRITO,6,10110,,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA
36,17612,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/022c478b-372e-4971-95a3-61c7b42852bb.pdf,https://mpesije.jne.gob.pe/docs/c522793b-179b-47d9-a1ea-23ac67d7f353.pdf,,ERM.2022012700,158,INSCRITO,6,10111,,AMAZONAS,CHACHAPOYAS,LEVANTO
37,21203,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/c1a73c08-f68a-484d-9d60-59ce9b184c45.pdf,https://mpesije.jne.gob.pe/docs/0035a64c-45b9-4af3-9451-2ff025b4aea0.pdf,,ERM.2022006844,158,INSCRITO,6,10111,,AMAZONAS,CHACHAPOYAS,LEVANTO
38,19292,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/4e45c535-634b-4802-9a72-99669ad0c8af.pdf,https://mpesije.jne.gob.pe/docs/b89eb25e-6b79-420f-9119-44115e64bbcd.pdf,,ERM.2022017066,158,INSCRITO,6,10111,,AMAZONAS,CHACHAPOYAS,LEVANTO
39,28918,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/5e6bfb9e-6f93-46f5-8e61-b8cef5e61289.pdf,https://mpesije.jne.gob.pe/docs/20ab359a-5e3a-4f5d-aa0f-22724e71afa0.pdf,,ERM.2022012544,158,INSCRITO,6,10111,,AMAZONAS,CHACHAPOYAS,LEVANTO
40,21241,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/cef70bf1-fef4-42d2-9907-3d74364a7df6.pdf,https://mpesije.jne.gob.pe/docs/018598e4-69d7-4a87-9b3e-f3846dd043b4.pdf,,ERM.2022012633,158,INSCRITO,6,10111,,AMAZONAS,CHACHAPOYAS,LEVANTO
41,17756,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/b1b1b30c-1ccf-4441-9967-bc098e14984e.pdf,https://mpesije.jne.gob.pe/docs/bdd228f5-81a4-47e9-8023-1a5337ea27b7.pdf,,ERM.2022011084,158,INSCRITO,6,10112,,AMAZONAS,CHACHAPOYAS,MAGDALENA
42,25547,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/c3a0d3ff-6f33-479b-b32b-e3fb88528ab9.pdf,https://mpesije.jne.gob.pe/docs/56b75941-bde0-4640-8319-0c2fafeecb23.pdf,,ERM.2022006424,158,INSCRITO,6,10112,,AMAZONAS,CHACHAPOYAS,MAGDALENA
43,19945,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/66977543-f73e-485a-8856-5c34f77c4649.pdf,https://mpesije.jne.gob.pe/docs/98b488fb-01b9-4459-98a9-b35c20539fa5.pdf,,ERM.2022016861,158,INSCRITO,6,10112,,AMAZONAS,CHACHAPOYAS,MAGDALENA
44,26459,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/1e6c5f9d-1000-4d84-a1fb-a4849ff4014c.pdf,https://mpesije.jne.gob.pe/docs/8d7c2116-32c3-4188-a6d3-973b6a9d2c21.pdf,,ERM.2022012539,158,INSCRITO,6,10112,,AMAZONAS,CHACHAPOYAS,MAGDALENA
45,21044,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/38b3f746-dc25-4b59-9f65-639f5eab555f.pdf,https://mpesije.jne.gob.pe/docs/dcf91b4e-65ef-4211-aaa7-a94a29e26bbc.pdf,,ERM.2022016449,158,INSCRITO,6,10112,,AMAZONAS,CHACHAPOYAS,MAGDALENA
46,24684,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/f687e958-153a-40ad-aacc-baaee5cf7948.pdf,https://mpesije.jne.gob.pe/docs/074aaf0b-4471-4a71-b04d-8d6dc439c5ea.pdf,,ERM.2022010611,158,INSCRITO,6,10113,,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA
47,28919,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/48f4aa73-c41f-4bee-9ccb-4cc6140caa54.pdf,https://mpesije.jne.gob.pe/docs/1a7fcb87-2909-4410-ae75-44e89fc0a00e.pdf,,ERM.2022012773,158,INSCRITO,6,10113,,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA
48,20453,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/3f3724b2-a73d-41cc-9490-32c704d6bd0a.pdf,https://mpesije.jne.gob.pe/docs/01ec9cac-3c6a-43bd-8282-73f07d7f2100.pdf,,ERM.2022012809,158,INSCRITO,6,10113,,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA
49,17654,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/5136f422-11bd-41bf-afa3-600f0b264371.pdf,https://mpesije.jne.gob.pe/docs/bc48101e-c9d9-4702-b935-62d1ae85ab8b.pdf,,ERM.2022017346,158,INSCRITO,6,10114,,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA
50,20648,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/cae009b9-eecc-44d6-987a-67a392abfede.pdf,https://mpesije.jne.gob.pe/docs/b349ec4a-6c29-4576-b7a4-1709eefc2f3e.pdf,,ERM.2022018410,152,IMPROCEDENTE,6,10114,,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA
51,17012,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/df2db07e-53ec-45b2-a32f-a84f8a526c20.pdf,https://mpesije.jne.gob.pe/docs/ec7cdd0d-0d84-42c0-a747-cee08a3efb32.pdf,,ERM.2022012630,158,INSCRITO,6,10114,,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA
52,21578,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/c400c7ec-03bf-4339-b5bb-bb08a56a006d.pdf,https://mpesije.jne.gob.pe/docs/a87fc13c-669e-4135-b5e5-cb5e576b28d3.pdf,,ERM.2022012799,158,INSCRITO,6,10114,,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA
53,19714,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/40a19868-8e2b-4135-b820-77b0f61845eb.pdf,https://mpesije.jne.gob.pe/docs/67258bc4-fe06-4e9c-bba1-98bb95d14ca7.pdf,,ERM.2022017068,158,INSCRITO,6,10115,,AMAZONAS,CHACHAPOYAS,MONTEVIDEO
54,22742,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/ea92308d-26b1-4e72-aa2d-cfad37abeead.pdf,https://mpesije.jne.gob.pe/docs/b0943524-8b86-4bd9-9920-04c30a009bbd.pdf,,ERM.2022011432,158,INSCRITO,6,10115,,AMAZONAS,CHACHAPOYAS,MONTEVIDEO
55,17754,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/9bb08cd3-26e1-46ea-a7d8-da3c4a35b237.pdf,https://mpesije.jne.gob.pe/docs/140d1145-7f95-4709-9d58-00269eb6c543.pdf,,ERM.2022017520,158,INSCRITO,6,10116,,AMAZONAS,CHACHAPOYAS,OLLEROS
56,23902,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/2f89584c-7b10-4488-b3af-e72f9983f220.pdf,https://mpesije.jne.gob.pe/docs/4ffae76b-fe98-4f91-bdee-238308cec7ef.pdf,,ERM.2022011023,158,INSCRITO,6,10116,,AMAZONAS,CHACHAPOYAS,OLLEROS
57,17672,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/9810b947-93c5-4d3c-bcde-76122af29be3.pdf,https://mpesije.jne.gob.pe/docs/b515f666-206b-4558-b7b5-d6a5b6e2c296.pdf,,ERM.2022011097,158,INSCRITO,6,10117,,AMAZONAS,CHACHAPOYAS,QUINJALCA
58,21142,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/29455615-0efc-42cc-81b9-862205f9444d.pdf,https://mpesije.jne.gob.pe/docs/6ab7bce7-ce1b-4cc8-a46d-3f2ab0f856b5.pdf,,ERM.2022006413,158,INSCRITO,6,10117,,AMAZONAS,CHACHAPOYAS,QUINJALCA
59,28542,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/0a9c4287-4f3b-4f66-925f-b517cd6343b1.pdf,https://mpesije.jne.gob.pe/docs/7cc9c7b6-55b3-4769-b444-6ab3c210a826.pdf,,ERM.2022014706,158,INSCRITO,6,10117,,AMAZONAS,CHACHAPOYAS,QUINJALCA
60,21242,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/8ed1b51a-9b66-4835-8f54-70bd0f223920.pdf,https://mpesije.jne.gob.pe/docs/4deb751a-ab56-4260-907f-3c06c4640b35.pdf,,ERM.2022012534,158,INSCRITO,6,10117,,AMAZONAS,CHACHAPOYAS,QUINJALCA
61,19591,2277,SENTIMIENTO AMAZONENSE REGIONAL,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/1fa6986f-f697-4657-97ca-a475755949ca.pdf,https://mpesije.jne.gob.pe/docs/7da79cd6-56d8-4452-964c-f27f22596d66.pdf,,ERM.2022012845,158,INSCRITO,6,10118,,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS
62,29018,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/e4f92668-6724-44cd-82a0-0b781c22c86a.pdf,https://mpesije.jne.gob.pe/docs/f09d0020-9e13-4091-9878-2e9417bc0b02.pdf,,ERM.2022012853,158,INSCRITO,6,10118,,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS
63,17669,22,RENOVACION POPULAR,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/5d4b4d21-f5a6-4a9c-bbb0-735d1f84e6ac.pdf,https://mpesije.jne.gob.pe/docs/7fae74bd-556f-4e45-8f55-10c509b78a58.pdf,,ERM.2022011145,158,INSCRITO,6,10119,,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO
64,21437,2878,VICTORIA AMAZONENSE,6,MUNICIPAL DISTRITAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/588bf694-f8e5-4ec9-b471-327643abde11.pdf,https://mpesije.jne.gob.pe/docs/6d94dd07-715f-415d-b513-8a724e4f45b3.pdf,,ERM.2022016452,158,INSCRITO,6,10119,,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO
